input_trafo,output_trafo,init,init_size_fraction,random_interleave_iter,surrogate,extratrees,trees,variance_estimator,kernel,nugget,scaling,acqf,lambda,epsilon_decay,lambda_decay,acqopt,parameter,iteration,id,mean_meta_score,n_na,n,batch_nr
none,none,random,0.25,2,gp,,,,gauss,0,FALSE,EI,,FALSE,,CMAES,random_interleave_iter,2,8,1.08128207570479,0,8,2
none,none,random,0.25,4,gp,,,,gauss,0,FALSE,EI,,FALSE,,CMAES,random_interleave_iter,2,9,0.923297536537019,0,8,2
none,none,random,0.25,0,rf,TRUE,10,jack,,,,EI,,FALSE,,CMAES,surrogate,2,10,0.973376308215762,0,8,2
none,none,random,0.25,0,rf,FALSE,10,jack,,,,EI,,FALSE,,CMAES,surrogate,2,11,0.863626444158912,0,8,2
none,none,random,0.25,0,rf,TRUE,500,jack,,,,EI,,FALSE,,CMAES,surrogate,2,12,0.787592526999995,0,8,2
none,none,random,0.25,0,rf,FALSE,500,jack,,,,EI,,FALSE,,CMAES,surrogate,2,13,1.11413767039923,0,8,2
none,none,random,0.25,0,rf,TRUE,10,ensemble_standard_deviation,,,,EI,,FALSE,,CMAES,surrogate,2,14,1.10870462013431,0,8,2
none,none,random,0.25,0,rf,FALSE,10,ensemble_standard_deviation,,,,EI,,FALSE,,CMAES,surrogate,2,15,1.07603097083719,0,8,2
none,none,random,0.25,0,rf,TRUE,500,ensemble_standard_deviation,,,,EI,,FALSE,,CMAES,surrogate,2,16,1.05486847061749,0,8,2
none,none,random,0.25,0,rf,FALSE,500,ensemble_standard_deviation,,,,EI,,FALSE,,CMAES,surrogate,2,17,0.993955917758021,0,8,2
