iter,algorithm,scenario,instance,mean_incumbent,meta_score
28,smac4bb,lcbench,189906,-86.1674011230469,-0.399237333492418
29,smac4bb,lcbench,189906,-86.2015836079915,-0.393606606246318
30,smac4bb,lcbench,189906,-86.3216382344564,-0.373830546742444
31,smac4bb,lcbench,189906,-86.3216382344564,-0.373830546742444
32,smac4bb,lcbench,189906,-88.2244946797689,-0.0603815494158163
33,smac4bb,lcbench,189906,-88.7259099324544,0.0222143335188796
34,smac4bb,lcbench,189906,-89.7604362487793,0.192627207994436
35,smac4bb,lcbench,189906,-90.6523864746094,0.339554163330671
36,smac4bb,lcbench,189906,-90.8057985941569,0.364825052875902
37,smac4bb,lcbench,189906,-91.472122446696,0.474585588930889
38,smac4bb,lcbench,189906,-91.8582608540853,0.538192434798659
39,smac4bb,lcbench,189906,-92.1369885762533,0.584106000825096
40,smac4bb,lcbench,189906,-92.464653523763,0.638080776226059
41,smac4bb,lcbench,189906,-92.6665026346843,0.67133047385059
42,smac4bb,lcbench,189906,-92.9418584187826,0.716688595660734
43,smac4bb,lcbench,189906,-93.0484245300293,0.734242752623848
44,smac4bb,lcbench,189906,-93.1642379760742,0.753320181522464
45,smac4bb,lcbench,189906,-93.2815986633301,0.772652480517762
46,smac4bb,lcbench,189906,-93.4139485677083,0.794453885939508
47,smac4bb,lcbench,189906,-93.5228640238444,0.812395039936345
48,smac4bb,lcbench,189906,-93.5544560750325,0.817599056662256
49,smac4bb,lcbench,189906,-93.701931254069,0.841891980657347
50,smac4bb,lcbench,189906,-93.7283856709798,0.846249697959658
51,smac4bb,lcbench,189906,-93.7322964986165,0.84689391103441
52,smac4bb,lcbench,189906,-93.7661633809408,0.852472650478079
53,smac4bb,lcbench,189906,-93.9829508463542,0.888183076156385
54,smac4bb,lcbench,189906,-94.0693962097168,0.902422832674172
55,smac4bb,lcbench,189906,-94.1317535400391,0.912694675678213
56,smac4bb,lcbench,189906,-94.2248341878255,0.928027432802931
57,smac4bb,lcbench,189906,-94.2253863016764,0.928118380038286
58,smac4bb,lcbench,189906,-94.2403940836589,0.930590544570757
59,smac4bb,lcbench,189906,-94.2989768981934,0.940240628538808
60,smac4bb,lcbench,189906,-94.3145189921061,0.942800807876199
61,smac4bb,lcbench,189906,-94.3272984822591,0.944905915901909
62,smac4bb,lcbench,189906,-94.3388259887695,0.946804790284298
63,smac4bb,lcbench,189906,-94.3576782226562,0.949910234115184
64,smac4bb,lcbench,189906,-94.4274236043294,0.961399077641703
65,smac4bb,lcbench,189906,-94.5421216328939,0.980292768827621
66,smac4bb,lcbench,189906,-94.5939730326335,0.988834017064391
67,smac4bb,lcbench,189906,-94.5939730326335,0.988834017064391
68,smac4bb,lcbench,189906,-94.6172223409017,0.992663771212776
69,smac4bb,lcbench,189906,-94.621905263265,0.99343516798469
70,smac4bb,lcbench,189906,-94.621905263265,0.99343516798469
71,smac4bb,lcbench,189906,-94.6393254597982,0.996304718732994
72,smac4bb,lcbench,189906,-94.6700139363607,1.00135989366839
73,smac4bb,lcbench,189906,-94.6700139363607,1.00135989366839
74,smac4bb,lcbench,189906,-94.6700139363607,1.00135989366839
75,smac4bb,lcbench,189906,-94.6842567443848,1.00370604747587
76,smac4bb,lcbench,189906,-94.6946380615234,1.0054161152301
77,smac4bb,lcbench,189906,-94.695263671875,1.00551916921396
78,smac4bb,lcbench,189906,-94.7104891459147,1.00802719318147
79,smac4bb,lcbench,189906,-94.7105372111003,1.00803511074365
80,smac4bb,lcbench,189906,-94.7105372111003,1.00803511074365
81,smac4bb,lcbench,189906,-94.7105372111003,1.00803511074365
82,smac4bb,lcbench,189906,-94.7109347025553,1.00810058772608
83,smac4bb,lcbench,189906,-94.7573509216309,1.01574652305912
84,smac4bb,lcbench,189906,-94.7573509216309,1.01574652305912
85,smac4bb,lcbench,189906,-94.7622189839681,1.01654841710756
86,smac4bb,lcbench,189906,-94.7666613260905,1.01728018417673
87,smac4bb,lcbench,189906,-94.7704030354818,1.01789653916235
88,smac4bb,lcbench,189906,-94.7704030354818,1.01789653916235
89,smac4bb,lcbench,189906,-94.791298421224,1.02133854222347
90,smac4bb,lcbench,189906,-94.8009112040202,1.02292201276662
91,smac4bb,lcbench,189906,-94.8311175028483,1.02789776072908
92,smac4bb,lcbench,189906,-94.8311175028483,1.02789776072908
93,smac4bb,lcbench,189906,-94.8424240112305,1.02976023108221
94,smac4bb,lcbench,189906,-94.8424240112305,1.02976023108221
95,smac4bb,lcbench,189906,-94.8432029724121,1.02988854585969
96,smac4bb,lcbench,189906,-94.8432029724121,1.02988854585969
97,smac4bb,lcbench,189906,-94.8551048278809,1.03184908506494
98,smac4bb,lcbench,189906,-94.8567039489746,1.03211250110175
99,smac4bb,lcbench,189906,-94.8567039489746,1.03211250110175
100,smac4bb,lcbench,189906,-94.8587852478027,1.03245534411149
101,smac4bb,lcbench,189906,-94.860422261556,1.03272500203594
102,smac4bb,lcbench,189906,-94.8645978291829,1.03341282454045
103,smac4bb,lcbench,189906,-94.8647786458333,1.0334426096553
104,smac4bb,lcbench,189906,-94.8735361735026,1.03488519786197
105,smac4bb,lcbench,189906,-94.8779350280762,1.03560980142251
106,smac4bb,lcbench,189906,-94.8921155293783,1.03794569172347
107,smac4bb,lcbench,189906,-94.9050486246745,1.04007610243465
108,smac4bb,lcbench,189906,-94.9054100036621,1.04013563077248
109,smac4bb,lcbench,189906,-94.9161926269531,1.04191180388709
110,smac4bb,lcbench,189906,-94.92589747111,1.04351043928477
111,smac4bb,lcbench,189906,-94.92589747111,1.04351043928477
112,smac4bb,lcbench,189906,-94.92589747111,1.04351043928477
113,smac4bb,lcbench,189906,-94.9288477579753,1.04399642679162
114,smac4bb,lcbench,189906,-94.9288477579753,1.04399642679162
115,smac4bb,lcbench,189906,-94.9390408833822,1.04567549456695
116,smac4bb,lcbench,189906,-94.9397033691406,1.04578462287101
117,smac4bb,lcbench,189906,-94.9397033691406,1.04578462287101
118,smac4bb,lcbench,189906,-94.9397033691406,1.04578462287101
119,smac4bb,lcbench,189906,-94.9397033691406,1.04578462287101
120,smac4bb,lcbench,189906,-94.9452369689941,1.04669614792586
121,smac4bb,lcbench,189906,-94.946152750651,1.04684700052582
122,smac4bb,lcbench,189906,-94.9466237386068,1.04692458425676
123,smac4bb,lcbench,189906,-94.9494270324707,1.04738635826658
124,smac4bb,lcbench,189906,-94.9494270324707,1.04738635826658
125,smac4bb,lcbench,189906,-94.9494270324707,1.04738635826658
1,smac4bb,rbv2_rpart,14,-0.498572868605455,-8.5176760595011
2,smac4bb,rbv2_rpart,14,-0.682849570115407,-2.7156583133009
3,smac4bb,rbv2_rpart,14,-0.716538079579671,-1.65496356375799
4,smac4bb,rbv2_rpart,14,-0.721240246295929,-1.50691416570727
5,smac4bb,rbv2_rpart,14,-0.723412879308065,-1.43850803954427
6,smac4bb,rbv2_rpart,14,-0.726474448045095,-1.34211345467321
7,smac4bb,rbv2_rpart,14,-0.729696559906006,-1.24066411222207
8,smac4bb,rbv2_rpart,14,-0.732744771242142,-1.14469008988766
9,smac4bb,rbv2_rpart,14,-0.733856395880381,-1.10969019122803
10,smac4bb,rbv2_rpart,14,-0.736761836210887,-1.01821136498472
11,smac4bb,rbv2_rpart,14,-0.737646714846293,-0.990350645187844
12,smac4bb,rbv2_rpart,14,-0.738990324735642,-0.948046608062738
13,smac4bb,rbv2_rpart,14,-0.744902646541596,-0.761895044906295
14,smac4bb,rbv2_rpart,14,-0.746352907021841,-0.716233075845383
15,smac4bb,rbv2_rpart,14,-0.749267528454463,-0.624465179323661
16,smac4bb,rbv2_rpart,14,-0.749267528454463,-0.624465179323661
17,smac4bb,rbv2_rpart,14,-0.750358788172404,-0.590106477451265
18,smac4bb,rbv2_rpart,14,-0.750358788172404,-0.590106477451265
19,smac4bb,rbv2_rpart,14,-0.752424587806066,-0.5250640383562
20,smac4bb,rbv2_rpart,14,-0.752424587806066,-0.5250640383562
21,smac4bb,rbv2_rpart,14,-0.753472562630971,-0.492068176796655
22,smac4bb,rbv2_rpart,14,-0.756060294310252,-0.410592520880491
23,smac4bb,rbv2_rpart,14,-0.756695914268494,-0.390579799536232
24,smac4bb,rbv2_rpart,14,-0.757393217086792,-0.36862497131817
25,smac4bb,rbv2_rpart,14,-0.757393217086792,-0.36862497131817
26,smac4bb,rbv2_rpart,14,-0.761943030357361,-0.225372475905383
27,smac4bb,rbv2_rpart,14,-0.766880857944489,-0.069903211188571
28,smac4bb,rbv2_rpart,14,-0.770345755418142,0.0391903229705136
29,smac4bb,rbv2_rpart,14,-0.772253195444743,0.0992467532922531
30,smac4bb,rbv2_rpart,14,-0.773145538568497,0.127342495170073
31,smac4bb,rbv2_rpart,14,-0.773553121089935,0.140175376391905
32,smac4bb,rbv2_rpart,14,-0.777808839082718,0.274168176971822
33,smac4bb,rbv2_rpart,14,-0.7794085085392,0.324534340998593
34,smac4bb,rbv2_rpart,14,-0.780679814020793,0.364561848027987
35,smac4bb,rbv2_rpart,14,-0.782170091072718,0.411483753136867
36,smac4bb,rbv2_rpart,14,-0.783133323987325,0.441811485392107
37,smac4bb,rbv2_rpart,14,-0.785438897212346,0.514403281626398
38,smac4bb,rbv2_rpart,14,-0.788092734416326,0.597960293591819
39,smac4bb,rbv2_rpart,14,-0.789595826466878,0.645285683508276
40,smac4bb,rbv2_rpart,14,-0.789939242601395,0.656098263126153
41,smac4bb,rbv2_rpart,14,-0.790389408667882,0.670271902469037
42,smac4bb,rbv2_rpart,14,-0.790468410650889,0.67275930811302
43,smac4bb,rbv2_rpart,14,-0.791693437099457,0.711329703262895
44,smac4bb,rbv2_rpart,14,-0.792142421007156,0.725466121914226
45,smac4bb,rbv2_rpart,14,-0.792701540390651,0.74307019534671
46,smac4bb,rbv2_rpart,14,-0.794392859935761,0.796321995139174
47,smac4bb,rbv2_rpart,14,-0.795434214671453,0.82910942082603
48,smac4bb,rbv2_rpart,14,-0.796300599972407,0.856387871384315
49,smac4bb,rbv2_rpart,14,-0.797157170375188,0.883357296369047
50,smac4bb,rbv2_rpart,14,-0.797185818354289,0.884259288220279
51,smac4bb,rbv2_rpart,14,-0.797185818354289,0.884259288220279
52,smac4bb,rbv2_rpart,14,-0.797684113184611,0.899948278877698
53,smac4bb,rbv2_rpart,14,-0.798071489731471,0.912144967775025
54,smac4bb,rbv2_rpart,14,-0.798076623678207,0.912306611921191
55,smac4bb,rbv2_rpart,14,-0.798160515228907,0.914947967349895
56,smac4bb,rbv2_rpart,14,-0.798358058929443,0.921167701297642
57,smac4bb,rbv2_rpart,14,-0.798439065615336,0.923718225727802
58,smac4bb,rbv2_rpart,14,-0.799158215522766,0.946360917348055
59,smac4bb,rbv2_rpart,14,-0.799386254946391,0.95354082002627
60,smac4bb,rbv2_rpart,14,-0.799832884470622,0.967603110073418
61,smac4bb,rbv2_rpart,14,-0.79984178741773,0.967883422542063
62,smac4bb,rbv2_rpart,14,-0.79984178741773,0.967883422542063
63,smac4bb,rbv2_rpart,14,-0.799985438585281,0.972406330845542
64,smac4bb,rbv2_rpart,14,-0.800041077534358,0.974158143024052
65,smac4bb,rbv2_rpart,14,-0.800160676240921,0.977923751004969
66,smac4bb,rbv2_rpart,14,-0.800266867876053,0.98126723255464
67,smac4bb,rbv2_rpart,14,-0.800547581911087,0.990105614181455
68,smac4bb,rbv2_rpart,14,-0.800644069910049,0.993143573281484
69,smac4bb,rbv2_rpart,14,-0.800659092267354,0.993616557565219
70,smac4bb,rbv2_rpart,14,-0.800702569882075,0.994985465789128
71,smac4bb,rbv2_rpart,14,-0.800702569882075,0.994985465789128
72,smac4bb,rbv2_rpart,14,-0.800705216328303,0.995068790093577
73,smac4bb,rbv2_rpart,14,-0.800723177194595,0.995634294382024
74,smac4bb,rbv2_rpart,14,-0.800764137506485,0.996923944427454
75,smac4bb,rbv2_rpart,14,-0.800894540548325,1.00102973076242
76,smac4bb,rbv2_rpart,14,-0.800938789049784,1.00242291063056
77,smac4bb,rbv2_rpart,14,-0.800974273681641,1.00354015693496
78,smac4bb,rbv2_rpart,14,-0.801118417580922,1.0080785790729
79,smac4bb,rbv2_rpart,14,-0.801181683937709,1.01007054290665
80,smac4bb,rbv2_rpart,14,-0.801181683937709,1.01007054290665
81,smac4bb,rbv2_rpart,14,-0.801237038771312,1.01181340960803
82,smac4bb,rbv2_rpart,14,-0.801354032754898,1.01549700695596
83,smac4bb,rbv2_rpart,14,-0.801364634434382,1.01583080462003
84,smac4bb,rbv2_rpart,14,-0.801389106114705,1.01660130421304
85,smac4bb,rbv2_rpart,14,-0.801436148087184,1.01808243751366
86,smac4bb,rbv2_rpart,14,-0.801486945152283,1.01968180124627
87,smac4bb,rbv2_rpart,14,-0.801547253131867,1.02158061951747
88,smac4bb,rbv2_rpart,14,-0.801562595367432,1.02206367528245
89,smac4bb,rbv2_rpart,14,-0.801576499144236,1.02250144065972
90,smac4bb,rbv2_rpart,14,-0.801647462447484,1.02473574560115
91,smac4bb,rbv2_rpart,14,-0.801663986841838,1.02525602205768
92,smac4bb,rbv2_rpart,14,-0.801697546243668,1.02631265180726
93,smac4bb,rbv2_rpart,14,-0.801712371905645,1.02677944306837
94,smac4bb,rbv2_rpart,14,-0.801744103431702,1.02777852149656
95,smac4bb,rbv2_rpart,14,-0.801778541008632,1.02886280090272
96,smac4bb,rbv2_rpart,14,-0.801806602875392,1.02974633879763
97,smac4bb,rbv2_rpart,14,-0.801820415258408,1.03018122660884
98,smac4bb,rbv2_rpart,14,-0.801820415258408,1.03018122660884
99,smac4bb,rbv2_rpart,14,-0.801820415258408,1.03018122660884
100,smac4bb,rbv2_rpart,14,-0.801820415258408,1.03018122660884
1,smac4bb,rbv2_rpart,40499,-0.633984470615784,-14.8529293105491
2,smac4bb,rbv2_rpart,40499,-0.78747015396754,-5.18961673792744
3,smac4bb,rbv2_rpart,40499,-0.805169363816579,-4.07529132773446
4,smac4bb,rbv2_rpart,40499,-0.834939394394557,-2.20099853058667
5,smac4bb,rbv2_rpart,40499,-0.836455084880193,-2.10557209988508
6,smac4bb,rbv2_rpart,40499,-0.837737679481506,-2.02482116425519
7,smac4bb,rbv2_rpart,40499,-0.842404669523239,-1.73099191215993
8,smac4bb,rbv2_rpart,40499,-0.847105260690053,-1.4350471652031
9,smac4bb,rbv2_rpart,40499,-0.850560744603475,-1.21749318612263
10,smac4bb,rbv2_rpart,40499,-0.852188372612,-1.11501927549554
11,smac4bb,rbv2_rpart,40499,-0.852472740411758,-1.09711574941642
12,smac4bb,rbv2_rpart,40499,-0.85380028684934,-1.01353468894957
13,smac4bb,rbv2_rpart,40499,-0.854092792669932,-0.995118800822621
14,smac4bb,rbv2_rpart,40499,-0.855220313866933,-0.924131139166205
15,smac4bb,rbv2_rpart,40499,-0.855220313866933,-0.924131139166205
16,smac4bb,rbv2_rpart,40499,-0.856746566295624,-0.828039738580269
17,smac4bb,rbv2_rpart,40499,-0.856746566295624,-0.828039738580269
18,smac4bb,rbv2_rpart,40499,-0.857013817628225,-0.811213848986031
19,smac4bb,rbv2_rpart,40499,-0.857013817628225,-0.811213848986031
20,smac4bb,rbv2_rpart,40499,-0.857599677642187,-0.774328659989357
21,smac4bb,rbv2_rpart,40499,-0.857962439457575,-0.751489521282971
22,smac4bb,rbv2_rpart,40499,-0.857962439457575,-0.751489521282971
23,smac4bb,rbv2_rpart,40499,-0.858111411333084,-0.74211039375698
24,smac4bb,rbv2_rpart,40499,-0.858674339453379,-0.706668974964424
25,smac4bb,rbv2_rpart,40499,-0.858674339453379,-0.706668974964424
26,smac4bb,rbv2_rpart,40499,-0.86008961002032,-0.61756488678812
27,smac4bb,rbv2_rpart,40499,-0.861226912339529,-0.545961414984854
28,smac4bb,rbv2_rpart,40499,-0.864672253529231,-0.32904601213832
29,smac4bb,rbv2_rpart,40499,-0.86598587234815,-0.246341821289459
30,smac4bb,rbv2_rpart,40499,-0.867832440137863,-0.130083670373565
31,smac4bb,rbv2_rpart,40499,-0.870864713191986,0.0608253557169958
32,smac4bb,rbv2_rpart,40499,-0.872718866666158,0.177561094108136
33,smac4bb,rbv2_rpart,40499,-0.876694442828496,0.427859586280167
34,smac4bb,rbv2_rpart,40499,-0.877793224652608,0.497037844366788
35,smac4bb,rbv2_rpart,40499,-0.879459265867869,0.601930213937435
36,smac4bb,rbv2_rpart,40499,-0.880343224604925,0.657583414880554
37,smac4bb,rbv2_rpart,40499,-0.881674792369207,0.741417654249949
38,smac4bb,rbv2_rpart,40499,-0.882191465298335,0.773946890221319
39,smac4bb,rbv2_rpart,40499,-0.882825616995494,0.813872477639525
40,smac4bb,rbv2_rpart,40499,-0.88348131775856,0.85515477374201
41,smac4bb,rbv2_rpart,40499,-0.883498430252075,0.856232160050109
42,smac4bb,rbv2_rpart,40499,-0.883737041552861,0.871254900494072
43,smac4bb,rbv2_rpart,40499,-0.883959027131399,0.885230901285634
44,smac4bb,rbv2_rpart,40499,-0.884228521585465,0.90219801567284
45,smac4bb,rbv2_rpart,40499,-0.884268667300542,0.90472555169298
46,smac4bb,rbv2_rpart,40499,-0.884268667300542,0.90472555169298
47,smac4bb,rbv2_rpart,40499,-0.884292628367742,0.906234117683423
48,smac4bb,rbv2_rpart,40499,-0.884292628367742,0.906234117683423
49,smac4bb,rbv2_rpart,40499,-0.884327042102814,0.90840077369673
50,smac4bb,rbv2_rpart,40499,-0.8843363682429,0.908987938602132
51,smac4bb,rbv2_rpart,40499,-0.884522803624471,0.920725732820966
52,smac4bb,rbv2_rpart,40499,-0.884667505820592,0.929836045395594
53,smac4bb,rbv2_rpart,40499,-0.884766624371211,0.936076455025049
54,smac4bb,rbv2_rpart,40499,-0.884766624371211,0.936076455025049
55,smac4bb,rbv2_rpart,40499,-0.884766624371211,0.936076455025049
56,smac4bb,rbv2_rpart,40499,-0.884766624371211,0.936076455025049
57,smac4bb,rbv2_rpart,40499,-0.884766624371211,0.936076455025049
58,smac4bb,rbv2_rpart,40499,-0.8848018070062,0.938291520245507
59,smac4bb,rbv2_rpart,40499,-0.884974942604701,0.949191972777781
60,smac4bb,rbv2_rpart,40499,-0.884990835189819,0.950192554814061
61,smac4bb,rbv2_rpart,40499,-0.885019979874293,0.952027476415538
62,smac4bb,rbv2_rpart,40499,-0.885103338956833,0.95727568493088
63,smac4bb,rbv2_rpart,40499,-0.885162901878357,0.961025709792193
64,smac4bb,rbv2_rpart,40499,-0.885162901878357,0.961025709792193
65,smac4bb,rbv2_rpart,40499,-0.885195541381836,0.963080661872712
66,smac4bb,rbv2_rpart,40499,-0.885195541381836,0.963080661872712
67,smac4bb,rbv2_rpart,40499,-0.885250159104665,0.966519341729862
68,smac4bb,rbv2_rpart,40499,-0.88531772295634,0.970773097540061
69,smac4bb,rbv2_rpart,40499,-0.88531772295634,0.970773097540061
70,smac4bb,rbv2_rpart,40499,-0.88531772295634,0.970773097540061
71,smac4bb,rbv2_rpart,40499,-0.88531772295634,0.970773097540061
72,smac4bb,rbv2_rpart,40499,-0.885336414972941,0.971949929118681
73,smac4bb,rbv2_rpart,40499,-0.885336414972941,0.971949929118681
74,smac4bb,rbv2_rpart,40499,-0.88536124030749,0.973512908559028
75,smac4bb,rbv2_rpart,40499,-0.88536124030749,0.973512908559028
76,smac4bb,rbv2_rpart,40499,-0.885373735427856,0.974299589447409
77,smac4bb,rbv2_rpart,40499,-0.885373735427856,0.974299589447409
78,smac4bb,rbv2_rpart,40499,-0.885373735427856,0.974299589447409
79,smac4bb,rbv2_rpart,40499,-0.885373735427856,0.974299589447409
80,smac4bb,rbv2_rpart,40499,-0.885377617677053,0.974544012162608
81,smac4bb,rbv2_rpart,40499,-0.885377617677053,0.974544012162608
82,smac4bb,rbv2_rpart,40499,-0.885377617677053,0.974544012162608
83,smac4bb,rbv2_rpart,40499,-0.885406909386317,0.976388190304989
84,smac4bb,rbv2_rpart,40499,-0.885406909386317,0.976388190304989
85,smac4bb,rbv2_rpart,40499,-0.885406909386317,0.976388190304989
86,smac4bb,rbv2_rpart,40499,-0.885434887806575,0.978149685021194
87,smac4bb,rbv2_rpart,40499,-0.885444515943527,0.978755863361963
88,smac4bb,rbv2_rpart,40499,-0.885444515943527,0.978755863361963
89,smac4bb,rbv2_rpart,40499,-0.885450933376948,0.979159898863547
90,smac4bb,rbv2_rpart,40499,-0.885496004422506,0.981997529003943
91,smac4bb,rbv2_rpart,40499,-0.885536022981008,0.984517059367087
92,smac4bb,rbv2_rpart,40499,-0.885537825028102,0.984630514537351
93,smac4bb,rbv2_rpart,40499,-0.885537825028102,0.984630514537351
94,smac4bb,rbv2_rpart,40499,-0.885537825028102,0.984630514537351
95,smac4bb,rbv2_rpart,40499,-0.885569910208384,0.986650566956888
96,smac4bb,rbv2_rpart,40499,-0.885569910208384,0.986650566956888
97,smac4bb,rbv2_rpart,40499,-0.88559045791626,0.987944231092311
98,smac4bb,rbv2_rpart,40499,-0.88559045791626,0.987944231092311
99,smac4bb,rbv2_rpart,40499,-0.885599068800608,0.988486364177102
100,smac4bb,rbv2_rpart,40499,-0.885616066058477,0.989556495358546
1,smac4bb,rbv2_xgboost,12,-0.646511069685221,-58.4987550639806
2,smac4bb,rbv2_xgboost,12,-0.904271243015925,-13.3884791500281
3,smac4bb,rbv2_xgboost,12,-0.933624225854874,-8.25145143293521
4,smac4bb,rbv2_xgboost,12,-0.945785198609034,-6.12317525576796
5,smac4bb,rbv2_xgboost,12,-0.95454008380572,-4.59099407465595
6,smac4bb,rbv2_xgboost,12,-0.95706759095192,-4.14865830467932
7,smac4bb,rbv2_xgboost,12,-0.961494735876719,-3.37386937399164
8,smac4bb,rbv2_xgboost,12,-0.962233293056488,-3.24461543329514
9,smac4bb,rbv2_xgboost,12,-0.963245989878972,-3.06738466684606
10,smac4bb,rbv2_xgboost,12,-0.963672904173533,-2.99267094606291
11,smac4bb,rbv2_xgboost,12,-0.965222805738449,-2.72142466961382
12,smac4bb,rbv2_xgboost,12,-0.966964807113012,-2.41655925292207
13,smac4bb,rbv2_xgboost,12,-0.968108385801315,-2.21642301972476
14,smac4bb,rbv2_xgboost,12,-0.968323860565821,-2.17871305874142
15,smac4bb,rbv2_xgboost,12,-0.969147155682246,-2.03462924090168
16,smac4bb,rbv2_xgboost,12,-0.971115561326345,-1.69014110462951
17,smac4bb,rbv2_xgboost,12,-0.972129744291306,-1.51265025029993
18,smac4bb,rbv2_xgboost,12,-0.972411421934764,-1.46335420874706
19,smac4bb,rbv2_xgboost,12,-0.972411421934764,-1.46335420874706
20,smac4bb,rbv2_xgboost,12,-0.972411421934764,-1.46335420874706
21,smac4bb,rbv2_xgboost,12,-0.973440492153168,-1.2832579553686
22,smac4bb,rbv2_xgboost,12,-0.974751814206441,-1.053765171938
23,smac4bb,rbv2_xgboost,12,-0.975190136830012,-0.977054894189864
24,smac4bb,rbv2_xgboost,12,-0.975577040513356,-0.909343378938042
25,smac4bb,rbv2_xgboost,12,-0.975580193599065,-0.90879156146966
26,smac4bb,rbv2_xgboost,12,-0.975903673966726,-0.852179679000175
27,smac4bb,rbv2_xgboost,12,-0.976318011681239,-0.779666969291275
28,smac4bb,rbv2_xgboost,12,-0.976318011681239,-0.779666969291275
29,smac4bb,rbv2_xgboost,12,-0.976318011681239,-0.779666969291275
30,smac4bb,rbv2_xgboost,12,-0.976318011681239,-0.779666969291275
31,smac4bb,rbv2_xgboost,12,-0.976613855361938,-0.727891747808011
32,smac4bb,rbv2_xgboost,12,-0.976726903518041,-0.708107335625749
33,smac4bb,rbv2_xgboost,12,-0.976726903518041,-0.708107335625749
34,smac4bb,rbv2_xgboost,12,-0.976726903518041,-0.708107335625749
35,smac4bb,rbv2_xgboost,12,-0.976823981602987,-0.69111782502559
36,smac4bb,rbv2_xgboost,12,-0.976823981602987,-0.69111782502559
37,smac4bb,rbv2_xgboost,12,-0.977421122789383,-0.586612915171412
38,smac4bb,rbv2_xgboost,12,-0.977909398078918,-0.50116048569679
39,smac4bb,rbv2_xgboost,12,-0.978011065721512,-0.483367762524512
40,smac4bb,rbv2_xgboost,12,-0.978276576598485,-0.436901045949714
41,smac4bb,rbv2_xgboost,12,-0.978633258740107,-0.374478563786425
42,smac4bb,rbv2_xgboost,12,-0.978842236598333,-0.337905618002578
43,smac4bb,rbv2_xgboost,12,-0.979015783468882,-0.307533403733265
44,smac4bb,rbv2_xgboost,12,-0.979336553812027,-0.251395799163509
45,smac4bb,rbv2_xgboost,12,-0.9794025182724,-0.239851443922415
46,smac4bb,rbv2_xgboost,12,-0.979471538464228,-0.227772309055372
47,smac4bb,rbv2_xgboost,12,-0.979582220315933,-0.208402020757689
48,smac4bb,rbv2_xgboost,12,-0.979744718472163,-0.179963427749661
49,smac4bb,rbv2_xgboost,12,-0.979744718472163,-0.179963427749661
50,smac4bb,rbv2_xgboost,12,-0.980013491710027,-0.132925769597634
51,smac4bb,rbv2_xgboost,12,-0.980131496985753,-0.112273818295256
52,smac4bb,rbv2_xgboost,12,-0.980202905337016,-0.0997767347218578
53,smac4bb,rbv2_xgboost,12,-0.980329372485479,-0.077643881971594
54,smac4bb,rbv2_xgboost,12,-0.980371242761612,-0.0703162188785841
55,smac4bb,rbv2_xgboost,12,-0.980686928828557,-0.0150684069374112
56,smac4bb,rbv2_xgboost,12,-0.980686928828557,-0.0150684069374112
57,smac4bb,rbv2_xgboost,12,-0.980846365292867,0.0128343633114616
58,smac4bb,rbv2_xgboost,12,-0.980846365292867,0.0128343633114616
59,smac4bb,rbv2_xgboost,12,-0.980846365292867,0.0128343633114616
60,smac4bb,rbv2_xgboost,12,-0.980846365292867,0.0128343633114616
61,smac4bb,rbv2_xgboost,12,-0.980863511562347,0.015835109847123
62,smac4bb,rbv2_xgboost,12,-0.981073711315791,0.0526218979391311
63,smac4bb,rbv2_xgboost,12,-0.98118997613589,0.0729692543440185
64,smac4bb,rbv2_xgboost,12,-0.98118997613589,0.0729692543440185
65,smac4bb,rbv2_xgboost,12,-0.981194720665614,0.0737995883796279
66,smac4bb,rbv2_xgboost,12,-0.98123634258906,0.0810837875888521
67,smac4bb,rbv2_xgboost,12,-0.98123634258906,0.0810837875888521
68,smac4bb,rbv2_xgboost,12,-0.98123634258906,0.0810837875888521
69,smac4bb,rbv2_xgboost,12,-0.981294753154119,0.0913061453411245
70,smac4bb,rbv2_xgboost,12,-0.981359899044037,0.102707243621313
71,smac4bb,rbv2_xgboost,12,-0.981359899044037,0.102707243621313
72,smac4bb,rbv2_xgboost,12,-0.981412235895793,0.111866648632036
73,smac4bb,rbv2_xgboost,12,-0.981455049912135,0.119359474483389
74,smac4bb,rbv2_xgboost,12,-0.981483149528503,0.124277152148971
75,smac4bb,rbv2_xgboost,12,-0.981483149528503,0.124277152148971
76,smac4bb,rbv2_xgboost,12,-0.981483149528503,0.124277152148971
77,smac4bb,rbv2_xgboost,12,-0.981634189685186,0.15071049541525
78,smac4bb,rbv2_xgboost,12,-0.981634189685186,0.15071049541525
79,smac4bb,rbv2_xgboost,12,-0.981634189685186,0.15071049541525
80,smac4bb,rbv2_xgboost,12,-0.98186316092809,0.190782457698338
81,smac4bb,rbv2_xgboost,12,-0.98186316092809,0.190782457698338
82,smac4bb,rbv2_xgboost,12,-0.981951610247294,0.206261859120688
83,smac4bb,rbv2_xgboost,12,-0.982110357284546,0.234043973628191
84,smac4bb,rbv2_xgboost,12,-0.982128043969472,0.237139297574959
85,smac4bb,rbv2_xgboost,12,-0.982128043969472,0.237139297574959
86,smac4bb,rbv2_xgboost,12,-0.982128043969472,0.237139297574959
87,smac4bb,rbv2_xgboost,12,-0.982128043969472,0.237139297574959
88,smac4bb,rbv2_xgboost,12,-0.982140670220057,0.23934900142595
89,smac4bb,rbv2_xgboost,12,-0.982140670220057,0.23934900142595
