problem,instance,scenario,target,score
rbv2_glmnet_1050_bac,1050,rbv2_glmnet,bac,0.572981476783752
rbv2_glmnet_1050_auc,1050,rbv2_glmnet,auc,0.898314595222473
rbv2_glmnet_1050_logloss,1050,rbv2_glmnet,logloss,0.272023320198059
rbv2_glmnet_1049_acc,1049,rbv2_glmnet,acc,0.919152796268463
rbv2_glmnet_1049_bac,1049,rbv2_glmnet,bac,0.68348902463913
rbv2_glmnet_1049_auc,1049,rbv2_glmnet,auc,0.955667436122894
rbv2_glmnet_1049_logloss,1049,rbv2_glmnet,logloss,0.210593238472939
rbv2_glmnet_32_acc,32,rbv2_glmnet,acc,0.968869090080261
rbv2_glmnet_32_bac,32,rbv2_glmnet,bac,0.951701998710632
rbv2_glmnet_32_auc,32,rbv2_glmnet,auc,0.995617032051086
rbv2_glmnet_32_logloss,32,rbv2_glmnet,logloss,0.202403768897057
rbv2_glmnet_1489_acc,1489,rbv2_glmnet,acc,0.766529202461243
rbv2_glmnet_1489_bac,1489,rbv2_glmnet,bac,0.641913235187531
rbv2_glmnet_1489_auc,1489,rbv2_glmnet,auc,0.839625775814056
rbv2_glmnet_1489_logloss,1489,rbv2_glmnet,logloss,0.460050672292709
rbv2_glmnet_470_acc,470,rbv2_glmnet,acc,0.744591176509857
rbv2_glmnet_470_bac,470,rbv2_glmnet,bac,0.688651323318481
rbv2_glmnet_470_auc,470,rbv2_glmnet,auc,0.831991314888001
rbv2_glmnet_470_logloss,470,rbv2_glmnet,logloss,0.504968881607056
rbv2_glmnet_1494_acc,1494,rbv2_glmnet,acc,0.87355238199234
rbv2_glmnet_1494_bac,1494,rbv2_glmnet,bac,0.8299800157547
rbv2_glmnet_1494_auc,1494,rbv2_glmnet,auc,0.957802474498749
rbv2_glmnet_1494_logloss,1494,rbv2_glmnet,logloss,0.310144275426865
rbv2_glmnet_41161_acc,41161,rbv2_glmnet,acc,0.990824162960052
rbv2_glmnet_41161_bac,41161,rbv2_glmnet,bac,0.978054285049438
rbv2_glmnet_41161_auc,41161,rbv2_glmnet,auc,0.997105002403259
rbv2_glmnet_41161_logloss,41161,rbv2_glmnet,logloss,0.0608706958591938
rbv2_glmnet_182_acc,182,rbv2_glmnet,acc,0.888199508190155
rbv2_glmnet_182_bac,182,rbv2_glmnet,bac,0.826865673065186
rbv2_glmnet_182_auc,182,rbv2_glmnet,auc,0.980370223522186
rbv2_glmnet_182_logloss,182,rbv2_glmnet,logloss,0.350197404623032
rbv2_glmnet_312_acc,312,rbv2_glmnet,acc,0.994150161743164
rbv2_glmnet_312_bac,312,rbv2_glmnet,bac,0.976734399795532
rbv2_glmnet_312_auc,312,rbv2_glmnet,auc,0.999344110488892
rbv2_glmnet_312_logloss,312,rbv2_glmnet,logloss,0.0468770302832127
rbv2_glmnet_40984_acc,40984,rbv2_glmnet,acc,0.954556167125702
rbv2_glmnet_40984_bac,40984,rbv2_glmnet,bac,0.924769461154938
rbv2_glmnet_40984_auc,40984,rbv2_glmnet,auc,0.992352306842804
rbv2_glmnet_40984_logloss,40984,rbv2_glmnet,logloss,0.211545869708061
rbv2_glmnet_1501_acc,1501,rbv2_glmnet,acc,0.97681450843811
rbv2_glmnet_1501_bac,1501,rbv2_glmnet,bac,0.96137148141861
rbv2_glmnet_1501_auc,1501,rbv2_glmnet,auc,0.996029198169708
rbv2_glmnet_1501_logloss,1501,rbv2_glmnet,logloss,0.202836498618126
rbv2_glmnet_40685_acc,40685,rbv2_glmnet,acc,0.914257109165192
rbv2_glmnet_40685_bac,40685,rbv2_glmnet,bac,0.63591879606247
rbv2_glmnet_40685_auc,40685,rbv2_glmnet,auc,0.982759177684784
rbv2_glmnet_40685_logloss,40685,rbv2_glmnet,logloss,0.148608654737473
rbv2_glmnet_38_acc,38,rbv2_glmnet,acc,0.962143778800964
rbv2_glmnet_38_bac,38,rbv2_glmnet,bac,0.71796315908432
rbv2_glmnet_38_auc,38,rbv2_glmnet,auc,0.977584302425385
rbv2_glmnet_38_logloss,38,rbv2_glmnet,logloss,0.0938301607966423
rbv2_glmnet_42_acc,42,rbv2_glmnet,acc,0.964072585105896
rbv2_glmnet_42_bac,42,rbv2_glmnet,bac,1.9412639898353e-15
rbv2_glmnet_42_auc,42,rbv2_glmnet,auc,1.17527515497429e-15
rbv2_glmnet_42_logloss,42,rbv2_glmnet,logloss,0.137209966778755
rbv2_glmnet_44_acc,44,rbv2_glmnet,acc,0.93491393327713
rbv2_glmnet_44_bac,44,rbv2_glmnet,bac,0.914666950702667
rbv2_glmnet_44_auc,44,rbv2_glmnet,auc,0.985886991024017
rbv2_glmnet_44_logloss,44,rbv2_glmnet,logloss,0.189882099628448
rbv2_glmnet_46_acc,46,rbv2_glmnet,acc,0.974025666713715
rbv2_glmnet_46_bac,46,rbv2_glmnet,bac,0.941152691841125
rbv2_glmnet_46_auc,46,rbv2_glmnet,auc,0.996930062770844
rbv2_glmnet_46_logloss,46,rbv2_glmnet,logloss,0.116016142070293
rbv2_glmnet_40982_acc,40982,rbv2_glmnet,acc,0.724514007568359
rbv2_glmnet_40982_bac,40982,rbv2_glmnet,bac,0.647293388843536
rbv2_glmnet_40982_auc,40982,rbv2_glmnet,auc,0.913497090339661
rbv2_glmnet_40982_logloss,40982,rbv2_glmnet,logloss,0.783868193626404
rbv2_glmnet_1040_acc,1040,rbv2_glmnet,acc,0.995474576950073
rbv2_glmnet_1040_bac,1040,rbv2_glmnet,bac,0.950176596641541
rbv2_glmnet_1040_auc,1040,rbv2_glmnet,auc,0.998797178268433
rbv2_glmnet_1040_logloss,1040,rbv2_glmnet,logloss,0.0260145682841539
rbv2_glmnet_41146_acc,41146,rbv2_glmnet,acc,0.949609518051147
rbv2_glmnet_41146_bac,41146,rbv2_glmnet,bac,0.945542991161346
rbv2_glmnet_41146_auc,41146,rbv2_glmnet,auc,0.986545324325562
rbv2_glmnet_41146_logloss,41146,rbv2_glmnet,logloss,0.163433626294136
rbv2_glmnet_377_acc,377,rbv2_glmnet,acc,0.995037972927094
rbv2_glmnet_377_bac,377,rbv2_glmnet,bac,0.979553461074829
rbv2_glmnet_377_auc,377,rbv2_glmnet,auc,0.999113500118256
rbv2_glmnet_377_logloss,377,rbv2_glmnet,logloss,0.047134667634964
rbv2_glmnet_40499_acc,40499,rbv2_glmnet,acc,0.995263874530792
rbv2_glmnet_40499_bac,40499,rbv2_glmnet,bac,0.985296666622162
rbv2_glmnet_40499_auc,40499,rbv2_glmnet,auc,0.999311685562134
rbv2_glmnet_40499_logloss,40499,rbv2_glmnet,logloss,0.0756642147898674
rbv2_glmnet_50_acc,50,rbv2_glmnet,acc,0.983822524547577
rbv2_glmnet_50_bac,50,rbv2_glmnet,bac,0.981242001056671
rbv2_glmnet_50_auc,50,rbv2_glmnet,auc,0.996217250823975
rbv2_glmnet_50_logloss,50,rbv2_glmnet,logloss,0.0928002819418907
rbv2_glmnet_54_acc,54,rbv2_glmnet,acc,0.817570686340332
rbv2_glmnet_54_bac,54,rbv2_glmnet,bac,0.789357423782349
rbv2_glmnet_54_auc,54,rbv2_glmnet,auc,0.958869934082031
rbv2_glmnet_54_logloss,54,rbv2_glmnet,logloss,0.464631646871567
rbv2_glmnet_41216_acc,41216,rbv2_glmnet,acc,0.25284343957901
rbv2_glmnet_41216_bac,41216,rbv2_glmnet,bac,0.169290959835053
rbv2_glmnet_41216_auc,41216,rbv2_glmnet,auc,0.664151787757874
rbv2_glmnet_41216_logloss,41216,rbv2_glmnet,logloss,2.18247270584106
rbv2_glmnet_41166_acc,41166,rbv2_glmnet,acc,0.620933055877686
rbv2_glmnet_41166_bac,41166,rbv2_glmnet,bac,0.514067113399506
rbv2_glmnet_41166_auc,41166,rbv2_glmnet,auc,0.884750247001648
rbv2_glmnet_41166_logloss,41166,rbv2_glmnet,logloss,1.07818508148193
rbv2_glmnet_307_acc,307,rbv2_glmnet,acc,0.804198741912842
rbv2_glmnet_307_bac,307,rbv2_glmnet,bac,0.801304936408997
rbv2_glmnet_307_auc,307,rbv2_glmnet,auc,0.963818907737732
rbv2_glmnet_307_logloss,307,rbv2_glmnet,logloss,0.682331085205078
rbv2_glmnet_1497_acc,1497,rbv2_glmnet,acc,0.736435949802399
rbv2_glmnet_1497_bac,1497,rbv2_glmnet,bac,0.648168087005615
rbv2_glmnet_1497_auc,1497,rbv2_glmnet,auc,0.913340270519257
rbv2_glmnet_1497_logloss,1497,rbv2_glmnet,logloss,0.658347547054291
rbv2_glmnet_60_acc,60,rbv2_glmnet,acc,0.924414992332458
rbv2_glmnet_60_bac,60,rbv2_glmnet,bac,0.90437638759613
rbv2_glmnet_60_auc,60,rbv2_glmnet,auc,0.987756013870239
rbv2_glmnet_60_logloss,60,rbv2_glmnet,logloss,0.276770323514938
rbv2_glmnet_1510_acc,1510,rbv2_glmnet,acc,0.984577178955078
rbv2_glmnet_1510_bac,1510,rbv2_glmnet,bac,0.974181771278381
rbv2_glmnet_1510_auc,1510,rbv2_glmnet,auc,0.9986771941185
rbv2_glmnet_1510_logloss,1510,rbv2_glmnet,logloss,0.077283576130867
rbv2_glmnet_40983_acc,40983,rbv2_glmnet,acc,0.955572664737701
rbv2_glmnet_40983_bac,40983,rbv2_glmnet,bac,0.587778866291046
rbv2_glmnet_40983_auc,40983,rbv2_glmnet,auc,0.944279551506042
rbv2_glmnet_40983_logloss,40983,rbv2_glmnet,logloss,0.11689181625843
rbv2_glmnet_40498_acc,40498,rbv2_glmnet,acc,0.498411566019058
rbv2_glmnet_40498_bac,40498,rbv2_glmnet,bac,1.56016692620664e-16
rbv2_glmnet_40498_auc,40498,rbv2_glmnet,auc,3.39355279987963e-17
rbv2_glmnet_40498_logloss,40498,rbv2_glmnet,logloss,1.14263689517975
rbv2_glmnet_181_acc,181,rbv2_glmnet,acc,0.659016013145447
rbv2_glmnet_181_bac,181,rbv2_glmnet,bac,0.510208666324616
rbv2_glmnet_181_auc,181,rbv2_glmnet,auc,0.846958696842194
rbv2_glmnet_181_logloss,181,rbv2_glmnet,logloss,1.03613173961639
rbv2_glmnet_554_acc,554,rbv2_glmnet,acc,0.975196838378906
rbv2_glmnet_554_bac,554,rbv2_glmnet,bac,0.975336313247681
rbv2_glmnet_554_auc,554,rbv2_glmnet,auc,0.995831608772278
rbv2_glmnet_554_logloss,554,rbv2_glmnet,logloss,0.171640738844872
rbv2_xgboost_16_acc,16,rbv2_xgboost,acc,0.999979019165039
rbv2_xgboost_16_bac,16,rbv2_xgboost,bac,0.974421739578247
rbv2_xgboost_16_auc,16,rbv2_xgboost,auc,1
rbv2_xgboost_16_logloss,16,rbv2_xgboost,logloss,0.00840942561626434
rbv2_xgboost_40923_acc,40923,rbv2_xgboost,acc,1
rbv2_xgboost_40923_bac,40923,rbv2_xgboost,bac,0.901260137557983
rbv2_xgboost_40923_logloss,40923,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_41143_acc,41143,rbv2_xgboost,acc,0.883873164653778
rbv2_xgboost_41143_bac,41143,rbv2_xgboost,bac,0.862354278564453
rbv2_xgboost_41143_auc,41143,rbv2_xgboost,auc,0.917485296726227
rbv2_xgboost_41143_logloss,41143,rbv2_xgboost,logloss,0.316762387752533
rbv2_xgboost_470_acc,470,rbv2_xgboost,acc,0.721227049827576
rbv2_xgboost_470_bac,470,rbv2_xgboost,bac,0.608912587165833
rbv2_xgboost_470_auc,470,rbv2_xgboost,auc,0.759066939353943
rbv2_xgboost_470_logloss,470,rbv2_xgboost,logloss,0.535236775875092
rbv2_xgboost_1487_acc,1487,rbv2_xgboost,acc,0.958769381046295
rbv2_xgboost_1487_bac,1487,rbv2_xgboost,bac,0.667765617370606
rbv2_xgboost_1487_auc,1487,rbv2_xgboost,auc,0.908737242221832
rbv2_xgboost_1487_logloss,1487,rbv2_xgboost,logloss,0.158208474516869
rbv2_xgboost_40499_acc,40499,rbv2_xgboost,acc,1
rbv2_xgboost_40499_bac,40499,rbv2_xgboost,bac,0.99966162443161
rbv2_xgboost_40499_auc,40499,rbv2_xgboost,auc,1
rbv2_xgboost_40499_logloss,40499,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_40966_acc,40966,rbv2_xgboost,acc,0.990346133708954
rbv2_xgboost_40966_bac,40966,rbv2_xgboost,bac,0.98238217830658
rbv2_xgboost_40966_auc,40966,rbv2_xgboost,auc,0.996688604354858
rbv2_xgboost_40966_logloss,40966,rbv2_xgboost,logloss,0.0901478379964828
rbv2_xgboost_41164_acc,41164,rbv2_xgboost,acc,1
rbv2_xgboost_41164_bac,41164,rbv2_xgboost,bac,1
rbv2_xgboost_41164_auc,41164,rbv2_xgboost,auc,1
rbv2_xgboost_41164_logloss,41164,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_1497_acc,1497,rbv2_xgboost,acc,1
rbv2_xgboost_1497_bac,1497,rbv2_xgboost,bac,0.997894465923309
rbv2_xgboost_1497_auc,1497,rbv2_xgboost,auc,1
rbv2_xgboost_1497_logloss,1497,rbv2_xgboost,logloss,0.000460399460280314
rbv2_xgboost_40975_acc,40975,rbv2_xgboost,acc,0.991820573806763
rbv2_xgboost_40975_bac,40975,rbv2_xgboost,bac,0.962908387184143
rbv2_xgboost_40975_auc,40975,rbv2_xgboost,auc,0.993947327136993
rbv2_xgboost_40975_logloss,40975,rbv2_xgboost,logloss,0.0592014528810978
rbv2_xgboost_1461_acc,1461,rbv2_xgboost,acc,1
rbv2_xgboost_1461_bac,1461,rbv2_xgboost,bac,1
rbv2_xgboost_1461_auc,1461,rbv2_xgboost,auc,1
rbv2_xgboost_1461_logloss,1461,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_41278_acc,41278,rbv2_xgboost,acc,1
rbv2_xgboost_41278_bac,41278,rbv2_xgboost,bac,1
rbv2_xgboost_41278_auc,41278,rbv2_xgboost,auc,1
rbv2_xgboost_41278_logloss,41278,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_11_acc,11,rbv2_xgboost,acc,0.910670161247253
rbv2_xgboost_11_bac,11,rbv2_xgboost,bac,0.779576599597931
rbv2_xgboost_11_auc,11,rbv2_xgboost,auc,0.957758605480194
rbv2_xgboost_11_logloss,11,rbv2_xgboost,logloss,0.248193815350533
rbv2_xgboost_54_acc,54,rbv2_xgboost,acc,0.875617563724518
rbv2_xgboost_54_bac,54,rbv2_xgboost,bac,0.825316369533539
rbv2_xgboost_54_auc,54,rbv2_xgboost,auc,0.9544997215271
rbv2_xgboost_54_logloss,54,rbv2_xgboost,logloss,0.419119507074356
rbv2_xgboost_300_acc,300,rbv2_xgboost,acc,1
rbv2_xgboost_300_bac,300,rbv2_xgboost,bac,0.99275666475296
rbv2_xgboost_300_auc,300,rbv2_xgboost,auc,1
rbv2_xgboost_300_logloss,300,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_40984_acc,40984,rbv2_xgboost,acc,0.999914169311523
rbv2_xgboost_40984_bac,40984,rbv2_xgboost,bac,0.985938906669617
rbv2_xgboost_40984_auc,40984,rbv2_xgboost,auc,0.999963760375977
rbv2_xgboost_40984_logloss,40984,rbv2_xgboost,logloss,0.0309591107070446
rbv2_xgboost_31_acc,31,rbv2_xgboost,acc,0.819133102893829
rbv2_xgboost_31_bac,31,rbv2_xgboost,bac,0.708583474159241
rbv2_xgboost_31_auc,31,rbv2_xgboost,auc,0.850330352783203
rbv2_xgboost_31_logloss,31,rbv2_xgboost,logloss,0.462026864290237
rbv2_xgboost_1067_acc,1067,rbv2_xgboost,acc,0.90162581205368
rbv2_xgboost_1067_bac,1067,rbv2_xgboost,bac,0.6739462018013
rbv2_xgboost_1067_auc,1067,rbv2_xgboost,auc,0.876636922359467
rbv2_xgboost_1067_logloss,1067,rbv2_xgboost,logloss,0.284681558609009
rbv2_xgboost_1590_acc,1590,rbv2_xgboost,acc,1
rbv2_xgboost_1590_bac,1590,rbv2_xgboost,bac,0.996403157711029
rbv2_xgboost_1590_auc,1590,rbv2_xgboost,auc,1
rbv2_xgboost_1590_logloss,1590,rbv2_xgboost,logloss,3.6996127164457e-05
rbv2_xgboost_40983_acc,40983,rbv2_xgboost,acc,0.994888067245483
rbv2_xgboost_40983_bac,40983,rbv2_xgboost,bac,0.937093496322632
rbv2_xgboost_40983_auc,40983,rbv2_xgboost,auc,0.991257011890411
rbv2_xgboost_40983_logloss,40983,rbv2_xgboost,logloss,0.0425821207463741
rbv2_xgboost_41163_acc,41163,rbv2_xgboost,acc,1
rbv2_xgboost_41163_bac,41163,rbv2_xgboost,bac,1
rbv2_xgboost_41163_auc,41163,rbv2_xgboost,auc,1
rbv2_xgboost_41163_logloss,41163,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_41165_acc,41165,rbv2_xgboost,acc,1
rbv2_xgboost_41165_bac,41165,rbv2_xgboost,bac,1
rbv2_xgboost_41165_auc,41165,rbv2_xgboost,auc,1
rbv2_xgboost_41165_logloss,41165,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_182_acc,182,rbv2_xgboost,acc,1
rbv2_xgboost_182_bac,182,rbv2_xgboost,bac,0.990058481693268
rbv2_xgboost_182_auc,182,rbv2_xgboost,auc,1
rbv2_xgboost_182_logloss,182,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_1220_acc,1220,rbv2_xgboost,acc,1
rbv2_xgboost_1220_bac,1220,rbv2_xgboost,bac,0.991749167442322
rbv2_xgboost_1220_auc,1220,rbv2_xgboost,auc,1
rbv2_xgboost_1220_logloss,1220,rbv2_xgboost,logloss,2.6719410016085e-05
rbv2_xgboost_41159_acc,41159,rbv2_xgboost,acc,1
rbv2_xgboost_41159_bac,41159,rbv2_xgboost,bac,1
rbv2_xgboost_41159_auc,41159,rbv2_xgboost,auc,1
rbv2_xgboost_41159_logloss,41159,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_41169_acc,41169,rbv2_xgboost,acc,1
rbv2_xgboost_41169_bac,41169,rbv2_xgboost,bac,0.999986529350281
rbv2_xgboost_41169_auc,41169,rbv2_xgboost,auc,1
rbv2_xgboost_41169_logloss,41169,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_42_acc,42,rbv2_xgboost,acc,1
rbv2_xgboost_42_bac,42,rbv2_xgboost,bac,0.514633238315582
rbv2_xgboost_42_auc,42,rbv2_xgboost,auc,1
rbv2_xgboost_42_logloss,42,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_188_acc,188,rbv2_xgboost,acc,0.823976695537567
rbv2_xgboost_188_bac,188,rbv2_xgboost,bac,0.742276668548584
rbv2_xgboost_188_auc,188,rbv2_xgboost,auc,0.919166803359985
rbv2_xgboost_188_logloss,188,rbv2_xgboost,logloss,0.629904985427856
rbv2_xgboost_1457_acc,1457,rbv2_xgboost,acc,1
rbv2_xgboost_1457_bac,1457,rbv2_xgboost,bac,1
rbv2_xgboost_1457_auc,1457,rbv2_xgboost,auc,1
rbv2_xgboost_1457_logloss,1457,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_1480_acc,1480,rbv2_xgboost,acc,0.780674695968628
rbv2_xgboost_1480_bac,1480,rbv2_xgboost,bac,0.654848754405975
rbv2_xgboost_1480_auc,1480,rbv2_xgboost,auc,0.8082075715065
rbv2_xgboost_1480_logloss,1480,rbv2_xgboost,logloss,0.486002951860428
rbv2_xgboost_6332_acc,6332,rbv2_xgboost,acc,0.868520140647888
rbv2_xgboost_6332_bac,6332,rbv2_xgboost,bac,0.825037837028503
rbv2_xgboost_6332_auc,6332,rbv2_xgboost,auc,0.904124557971954
rbv2_xgboost_6332_logloss,6332,rbv2_xgboost,logloss,0.327284902334213
rbv2_xgboost_181_acc,181,rbv2_xgboost,acc,1
rbv2_xgboost_181_bac,181,rbv2_xgboost,bac,0.369383037090302
rbv2_xgboost_181_auc,181,rbv2_xgboost,auc,0.999996185302734
rbv2_xgboost_181_logloss,181,rbv2_xgboost,logloss,6.1659893617616e-06
rbv2_xgboost_1479_acc,1479,rbv2_xgboost,acc,0.809077441692352
rbv2_xgboost_1479_bac,1479,rbv2_xgboost,bac,0.772368729114533
rbv2_xgboost_1479_auc,1479,rbv2_xgboost,auc,0.825943529605866
rbv2_xgboost_1479_logloss,1479,rbv2_xgboost,logloss,0.508646130561829
rbv2_xgboost_40670_acc,40670,rbv2_xgboost,acc,0.997365593910217
rbv2_xgboost_40670_bac,40670,rbv2_xgboost,bac,0.97932642698288
rbv2_xgboost_40670_auc,40670,rbv2_xgboost,auc,0.99767005443573
rbv2_xgboost_40670_logloss,40670,rbv2_xgboost,logloss,0.0469430461525917
rbv2_xgboost_40536_acc,40536,rbv2_xgboost,acc,0.928362309932709
rbv2_xgboost_40536_bac,40536,rbv2_xgboost,bac,0.735299825668335
rbv2_xgboost_40536_auc,40536,rbv2_xgboost,auc,0.933582842350006
rbv2_xgboost_40536_logloss,40536,rbv2_xgboost,logloss,0.209445118904114
rbv2_xgboost_41138_acc,41138,rbv2_xgboost,acc,1
rbv2_xgboost_41138_bac,41138,rbv2_xgboost,bac,1
rbv2_xgboost_41138_auc,41138,rbv2_xgboost,auc,1
rbv2_xgboost_41138_logloss,41138,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_41166_acc,41166,rbv2_xgboost,acc,1
rbv2_xgboost_41166_bac,41166,rbv2_xgboost,bac,0.998330891132355
rbv2_xgboost_41166_auc,41166,rbv2_xgboost,auc,1
rbv2_xgboost_41166_logloss,41166,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_6_acc,6,rbv2_xgboost,acc,1
rbv2_xgboost_6_bac,6,rbv2_xgboost,bac,0.97936874628067
rbv2_xgboost_6_auc,6,rbv2_xgboost,auc,1
rbv2_xgboost_6_logloss,6,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_14_acc,14,rbv2_xgboost,acc,0.999767303466797
rbv2_xgboost_14_bac,14,rbv2_xgboost,bac,0.89022308588028
rbv2_xgboost_14_auc,14,rbv2_xgboost,auc,0.999963760375977
rbv2_xgboost_14_logloss,14,rbv2_xgboost,logloss,0.0697753876447678
rbv2_xgboost_29_acc,29,rbv2_xgboost,acc,0.927155494689941
rbv2_xgboost_29_bac,29,rbv2_xgboost,bac,0.921873509883881
rbv2_xgboost_29_auc,29,rbv2_xgboost,auc,0.965745568275452
rbv2_xgboost_29_logloss,29,rbv2_xgboost,logloss,0.236929699778557
rbv2_xgboost_458_acc,458,rbv2_xgboost,acc,0.999366939067841
rbv2_xgboost_458_bac,458,rbv2_xgboost,bac,0.996474862098694
rbv2_xgboost_458_auc,458,rbv2_xgboost,auc,0.999679625034332
rbv2_xgboost_458_logloss,458,rbv2_xgboost,logloss,0.0136254923418164
rbv2_xgboost_1056_acc,1056,rbv2_xgboost,acc,0.99538916349411
rbv2_xgboost_1056_bac,1056,rbv2_xgboost,bac,0.766308546066284
rbv2_xgboost_1056_auc,1056,rbv2_xgboost,auc,0.95077121257782
rbv2_xgboost_1056_logloss,1056,rbv2_xgboost,logloss,0.0326048992574215
rbv2_xgboost_1462_acc,1462,rbv2_xgboost,acc,0.998642861843109
rbv2_xgboost_1462_bac,1462,rbv2_xgboost,bac,0.995564997196198
rbv2_xgboost_1462_auc,1462,rbv2_xgboost,auc,0.999071538448334
rbv2_xgboost_1462_logloss,1462,rbv2_xgboost,logloss,0.0143204797059298
rbv2_xgboost_1494_acc,1494,rbv2_xgboost,acc,0.927912652492523
rbv2_xgboost_1494_bac,1494,rbv2_xgboost,bac,0.906868994235992
rbv2_xgboost_1494_auc,1494,rbv2_xgboost,auc,0.962946057319641
rbv2_xgboost_1494_logloss,1494,rbv2_xgboost,logloss,0.230738267302513
rbv2_xgboost_40701_acc,40701,rbv2_xgboost,acc,0.978076696395874
rbv2_xgboost_40701_bac,40701,rbv2_xgboost,bac,0.909614741802216
rbv2_xgboost_40701_auc,40701,rbv2_xgboost,auc,0.986592411994934
rbv2_xgboost_40701_logloss,40701,rbv2_xgboost,logloss,0.1091653034091
rbv2_xgboost_12_acc,12,rbv2_xgboost,acc,1
rbv2_xgboost_12_bac,12,rbv2_xgboost,bac,0.981714904308319
rbv2_xgboost_12_auc,12,rbv2_xgboost,auc,1
rbv2_xgboost_12_logloss,12,rbv2_xgboost,logloss,0.000176759756868705
rbv2_xgboost_1493_acc,1493,rbv2_xgboost,acc,1
rbv2_xgboost_1493_bac,1493,rbv2_xgboost,bac,1
rbv2_xgboost_1493_auc,1493,rbv2_xgboost,auc,1
rbv2_xgboost_1493_logloss,1493,rbv2_xgboost,logloss,-3.44859696355115e-11
rbv2_xgboost_44_acc,44,rbv2_xgboost,acc,0.983781278133392
rbv2_xgboost_44_bac,44,rbv2_xgboost,bac,0.976154267787933
rbv2_xgboost_44_auc,44,rbv2_xgboost,auc,0.990586042404175
rbv2_xgboost_44_logloss,44,rbv2_xgboost,logloss,0.0975713580846786
rbv2_xgboost_307_acc,307,rbv2_xgboost,acc,0.971320748329163
rbv2_xgboost_307_bac,307,rbv2_xgboost,bac,0.953510701656342
rbv2_xgboost_307_auc,307,rbv2_xgboost,auc,0.98959082365036
rbv2_xgboost_307_logloss,307,rbv2_xgboost,logloss,0.183687090873718
rbv2_xgboost_334_acc,334,rbv2_xgboost,acc,0.913183510303497
rbv2_xgboost_334_bac,334,rbv2_xgboost,bac,0.888199388980866
rbv2_xgboost_334_auc,334,rbv2_xgboost,auc,0.918313443660736
rbv2_xgboost_334_logloss,334,rbv2_xgboost,logloss,0.312402486801147
rbv2_xgboost_40982_acc,40982,rbv2_xgboost,acc,0.901844263076782
rbv2_xgboost_40982_bac,40982,rbv2_xgboost,bac,0.839138805866242
rbv2_xgboost_40982_auc,40982,rbv2_xgboost,auc,0.98928701877594
rbv2_xgboost_40982_logloss,40982,rbv2_xgboost,logloss,0.42222785949707
rbv2_xgboost_41142_acc,41142,rbv2_xgboost,acc,0.837046623229981
rbv2_xgboost_41142_bac,41142,rbv2_xgboost,bac,0.761570751667023
rbv2_xgboost_41142_auc,41142,rbv2_xgboost,auc,0.873006105422974
rbv2_xgboost_41142_logloss,41142,rbv2_xgboost,logloss,0.436275213956833
rbv2_xgboost_38_acc,38,rbv2_xgboost,acc,0.995497405529022
rbv2_xgboost_38_bac,38,rbv2_xgboost,bac,0.96082204580307
rbv2_xgboost_38_auc,38,rbv2_xgboost,auc,0.995465099811554
rbv2_xgboost_38_logloss,38,rbv2_xgboost,logloss,0.0495219938457012
rbv2_xgboost_1050_acc,1050,rbv2_xgboost,acc,0.926950395107269
rbv2_xgboost_1050_bac,1050,rbv2_xgboost,bac,0.618537366390228
rbv2_xgboost_1050_auc,1050,rbv2_xgboost,auc,0.893407166004181
rbv2_xgboost_1050_logloss,1050,rbv2_xgboost,logloss,0.227907806634903
rbv2_xgboost_469_acc,469,rbv2_xgboost,acc,0.500279247760773
rbv2_xgboost_469_bac,469,rbv2_xgboost,bac,0.277510285377502
rbv2_xgboost_469_auc,469,rbv2_xgboost,auc,0.830947816371918
rbv2_xgboost_469_logloss,469,rbv2_xgboost,logloss,1.30467176437378
rbv2_xgboost_23381_acc,23381,rbv2_xgboost,acc,0.646476626396179
rbv2_xgboost_23381_bac,23381,rbv2_xgboost,bac,0.594842910766602
rbv2_xgboost_23381_auc,23381,rbv2_xgboost,auc,0.684527516365051
rbv2_xgboost_23381_logloss,23381,rbv2_xgboost,logloss,0.568400025367737
rbv2_xgboost_41157_acc,41157,rbv2_xgboost,acc,0.850413084030151
rbv2_xgboost_41157_bac,41157,rbv2_xgboost,bac,0.854063212871552
rbv2_xgboost_41157_auc,41157,rbv2_xgboost,auc,0.874069094657898
