job_id,problem,instance,scenario,target,mean_score,sd_score
1772,rbv2_glmnet_41146_logloss,41146,rbv2_glmnet,logloss,0.166674716305733,0.00138361347794445
1773,rbv2_glmnet_377_acc,377,rbv2_glmnet,acc,-0.994420752358437,0.000379450018427624
1774,rbv2_glmnet_377_bac,377,rbv2_glmnet,bac,-0.977556668567657,0.000916351085110812
1775,rbv2_glmnet_377_auc,377,rbv2_glmnet,auc,-0.998998194885254,7.0064116413178e-05
1776,rbv2_glmnet_377_logloss,377,rbv2_glmnet,logloss,0.0515984548538923,0.00225271279236639
1777,rbv2_glmnet_40499_acc,40499,rbv2_glmnet,acc,-0.994513645303249,0.000388584268467346
1778,rbv2_glmnet_40499_bac,40499,rbv2_glmnet,bac,-0.983443332278729,0.000791713143157862
1779,rbv2_glmnet_40499_auc,40499,rbv2_glmnet,auc,-0.999262476229668,2.94265462565533e-05
1780,rbv2_glmnet_40499_logloss,40499,rbv2_glmnet,logloss,0.0863376046136022,0.00565984124795243
1781,rbv2_glmnet_50_acc,50,rbv2_glmnet,acc,-0.982354375600815,0.000889340812088785
1782,rbv2_glmnet_50_bac,50,rbv2_glmnet,bac,-0.979580800616741,0.00106777549821618
1783,rbv2_glmnet_50_auc,50,rbv2_glmnet,auc,-0.995676836180687,0.000288158366633019
1784,rbv2_glmnet_50_logloss,50,rbv2_glmnet,logloss,0.0959544510573149,0.00237807709671148
1785,rbv2_glmnet_54_acc,54,rbv2_glmnet,acc,-0.812779115366936,0.00161417932609589
1786,rbv2_glmnet_54_bac,54,rbv2_glmnet,bac,-0.787826258254051,0.000926102977812201
1787,rbv2_glmnet_54_auc,54,rbv2_glmnet,auc,-0.958415537667275,0.00035211807602535
1788,rbv2_glmnet_54_logloss,54,rbv2_glmnet,logloss,0.476215846514702,0.00639988277325826
1789,rbv2_glmnet_41216_acc,41216,rbv2_glmnet,acc,-0.250033425882459,0.00122771108472334
1790,rbv2_glmnet_41216_bac,41216,rbv2_glmnet,bac,-0.165383400678635,0.00176098194694716
1791,rbv2_glmnet_41216_auc,41216,rbv2_glmnet,auc,-0.657435996949673,0.00341537651883119
1792,rbv2_glmnet_41216_logloss,41216,rbv2_glmnet,logloss,2.18479360647202,0.00178645010277177
1793,rbv2_glmnet_41166_acc,41166,rbv2_glmnet,acc,-0.619783046042919,0.00115424721913623
1794,rbv2_glmnet_41166_bac,41166,rbv2_glmnet,bac,-0.51025551211834,0.00305654637777461
1795,rbv2_glmnet_41166_auc,41166,rbv2_glmnet,auc,-0.883607391273975,0.000994396742188335
1796,rbv2_glmnet_41166_logloss,41166,rbv2_glmnet,logloss,1.08517671124935,0.00427978444252461
1797,rbv2_glmnet_307_acc,307,rbv2_glmnet,acc,-0.797387561559677,0.00464827558778554
1798,rbv2_glmnet_307_bac,307,rbv2_glmnet,bac,-0.794159301006794,0.00431527078172399
1799,rbv2_glmnet_307_auc,307,rbv2_glmnet,auc,-0.962927550327778,0.000792586210825955
1800,rbv2_glmnet_307_logloss,307,rbv2_glmnet,logloss,0.701318075966835,0.0131271990713485
1801,rbv2_glmnet_1497_acc,1497,rbv2_glmnet,acc,-0.730345895254612,0.0012362242831146
1802,rbv2_glmnet_1497_bac,1497,rbv2_glmnet,bac,-0.641940228450298,0.00342180597436794
1803,rbv2_glmnet_1497_auc,1497,rbv2_glmnet,auc,-0.909188857972622,0.0014647616771704
1804,rbv2_glmnet_1497_logloss,1497,rbv2_glmnet,logloss,0.66926639559269,0.00644199259387492
1805,rbv2_glmnet_60_acc,60,rbv2_glmnet,acc,-0.918918748879433,0.00262877371065204
1806,rbv2_glmnet_60_bac,60,rbv2_glmnet,bac,-0.898451205587387,0.00191971511913429
1807,rbv2_glmnet_60_auc,60,rbv2_glmnet,auc,-0.986947310650349,0.000514231537964715
1808,rbv2_glmnet_60_logloss,60,rbv2_glmnet,logloss,0.277766034138203,0.0010523112778967
1809,rbv2_glmnet_1510_acc,1510,rbv2_glmnet,acc,-0.984195180094242,0.000268996419217961
1810,rbv2_glmnet_1510_bac,1510,rbv2_glmnet,bac,-0.973582070147991,0.00041840587688839
1811,rbv2_glmnet_1510_auc,1510,rbv2_glmnet,auc,-0.998653447377682,2.70124608429169e-05
1812,rbv2_glmnet_1510_logloss,1510,rbv2_glmnet,logloss,0.0848521339386702,0.000603246991584741
1813,rbv2_glmnet_40983_acc,40983,rbv2_glmnet,acc,-0.954595029890537,0.000566146265292708
1814,rbv2_glmnet_40983_bac,40983,rbv2_glmnet,bac,-0.578344748306274,0.00448103714468637
1815,rbv2_glmnet_40983_auc,40983,rbv2_glmnet,auc,-0.937832257509232,0.00367219196335502
1816,rbv2_glmnet_40983_logloss,40983,rbv2_glmnet,logloss,0.13264887726903,0.00100880373199091
1817,rbv2_glmnet_40498_acc,40498,rbv2_glmnet,acc,-0.494012762117386,0.00224471106934005
1818,rbv2_glmnet_40498_bac,40498,rbv2_glmnet,bac,-1.23611711144722e-16,1.52130433713892e-17
1819,rbv2_glmnet_40498_auc,40498,rbv2_glmnet,auc,-2.44012709343933e-17,3.5454432667693e-18
1820,rbv2_glmnet_40498_logloss,40498,rbv2_glmnet,logloss,1.15770329518318,0.00844599451318701
1821,rbv2_glmnet_181_acc,181,rbv2_glmnet,acc,-0.652911020386219,0.00378668331023832
1822,rbv2_glmnet_181_bac,181,rbv2_glmnet,bac,-0.500065634554625,0.00585941996454996
1823,rbv2_glmnet_181_auc,181,rbv2_glmnet,auc,-0.846148024225235,0.00117855979211357
1824,rbv2_glmnet_181_logloss,181,rbv2_glmnet,logloss,1.04687374050617,0.00575987675022254
1825,rbv2_glmnet_554_acc,554,rbv2_glmnet,acc,-0.972001980245113,0.0010558525680108
1826,rbv2_glmnet_554_bac,554,rbv2_glmnet,bac,-0.971875186574459,0.00156087277875445
1827,rbv2_glmnet_554_auc,554,rbv2_glmnet,auc,-0.995602160525322,0.00015158571023306
1828,rbv2_glmnet_554_logloss,554,rbv2_glmnet,logloss,0.188615259325504,0.0056403838517433
1829,rbv2_xgboost_16_acc,16,rbv2_xgboost,acc,-0.973424418866634,0.00577813567071275
1830,rbv2_xgboost_16_bac,16,rbv2_xgboost,bac,-0.962618341743946,0.00354400246701708
1831,rbv2_xgboost_16_auc,16,rbv2_xgboost,auc,-0.992674309968948,0.0015952538349325
1832,rbv2_xgboost_16_logloss,16,rbv2_xgboost,logloss,0.180692112399079,0.026673381999728
1833,rbv2_xgboost_40923_acc,40923,rbv2_xgboost,acc,-1,0
1834,rbv2_xgboost_40923_bac,40923,rbv2_xgboost,bac,-0.836106283187866,0.0230139431626951
1836,rbv2_xgboost_40923_logloss,40923,rbv2_xgboost,logloss,-3.44859696355115e-11,0
1837,rbv2_xgboost_41143_acc,41143,rbv2_xgboost,acc,-0.821997121632099,0.0098800097587722
1838,rbv2_xgboost_41143_bac,41143,rbv2_xgboost,bac,-0.826745808279514,0.00561418982852418
1839,rbv2_xgboost_41143_auc,41143,rbv2_xgboost,auc,-0.896716868078709,0.00430878293264475
1840,rbv2_xgboost_41143_logloss,41143,rbv2_xgboost,logloss,0.366231021785736,0.0118491380111244
1841,rbv2_xgboost_470_acc,470,rbv2_xgboost,acc,-0.695851439678669,0.00554193079611189
1842,rbv2_xgboost_470_bac,470,rbv2_xgboost,bac,-0.578224696552753,0.00688413703439944
1843,rbv2_xgboost_470_auc,470,rbv2_xgboost,auc,-0.687390107250214,0.0113610435887376
1844,rbv2_xgboost_470_logloss,470,rbv2_xgboost,logloss,0.580845502829552,0.00728909564086984
1845,rbv2_xgboost_1487_acc,1487,rbv2_xgboost,acc,-0.947669046318531,0.00232488061645617
1846,rbv2_xgboost_1487_bac,1487,rbv2_xgboost,bac,-0.626866115009785,0.0103769078511683
1847,rbv2_xgboost_1487_auc,1487,rbv2_xgboost,auc,-0.88158249938488,0.00589781961748189
1848,rbv2_xgboost_1487_logloss,1487,rbv2_xgboost,logloss,0.182810749819875,0.00524126338405687
1849,rbv2_xgboost_40499_acc,40499,rbv2_xgboost,acc,-0.998251061332226,0.00394784391191251
1850,rbv2_xgboost_40499_bac,40499,rbv2_xgboost,bac,-0.978143520450592,0.00406367619354188
1851,rbv2_xgboost_40499_auc,40499,rbv2_xgboost,auc,-0.999491454863548,0.0013736096216564
1852,rbv2_xgboost_40499_logloss,40499,rbv2_xgboost,logloss,0.0299079019307716,0.0387825765624526
1853,rbv2_xgboost_40966_acc,40966,rbv2_xgboost,acc,-0.975043923616409,0.00817507285932747
1854,rbv2_xgboost_40966_bac,40966,rbv2_xgboost,bac,-0.965326293563843,0.00780746244249742
1855,rbv2_xgboost_40966_auc,40966,rbv2_xgboost,auc,-0.992389180266857,0.00200975297057944
1856,rbv2_xgboost_40966_logloss,40966,rbv2_xgboost,logloss,0.187019256556034,0.0460490738590826
1857,rbv2_xgboost_41164_acc,41164,rbv2_xgboost,acc,-0.975175015866757,0.0727296281360695
1858,rbv2_xgboost_41164_bac,41164,rbv2_xgboost,bac,-0.688065850901604,0.11229393839111
1859,rbv2_xgboost_41164_auc,41164,rbv2_xgboost,auc,-0.996357787966728,0.0143014115566406
1860,rbv2_xgboost_41164_logloss,41164,rbv2_xgboost,logloss,0.183129568815673,0.329499722086978
1861,rbv2_xgboost_1497_acc,1497,rbv2_xgboost,acc,-0.998816759884357,0.000600699555357624
1862,rbv2_xgboost_1497_bac,1497,rbv2_xgboost,bac,-0.994967402589321,0.00138935556556399
1863,rbv2_xgboost_1497_auc,1497,rbv2_xgboost,auc,-0.999371964013577,0.000247534310265614
1864,rbv2_xgboost_1497_logloss,1497,rbv2_xgboost,logloss,0.0220132112346124,0.00825617108225706
1865,rbv2_xgboost_40975_acc,40975,rbv2_xgboost,acc,-0.944775300788879,0.0267522751478524
1866,rbv2_xgboost_40975_bac,40975,rbv2_xgboost,bac,-0.840952420300245,0.0709691285171061
1867,rbv2_xgboost_40975_auc,40975,rbv2_xgboost,auc,-0.966500468432903,0.0160088704087556
1868,rbv2_xgboost_40975_logloss,40975,rbv2_xgboost,logloss,0.207158931708336,0.063486530341056
1869,rbv2_xgboost_1461_acc,1461,rbv2_xgboost,acc,-0.993186991465092,0.0141886288118272
1870,rbv2_xgboost_1461_bac,1461,rbv2_xgboost,bac,-0.80933363173008,0.0699139250095935
1871,rbv2_xgboost_1461_auc,1461,rbv2_xgboost,auc,-0.994620991849899,0.0141985246768339
1872,rbv2_xgboost_1461_logloss,1461,rbv2_xgboost,logloss,0.102630846592788,0.0692897121503799
1873,rbv2_xgboost_41278_acc,41278,rbv2_xgboost,acc,-0.99948994269371,0.00936985394999106
1874,rbv2_xgboost_41278_bac,41278,rbv2_xgboost,bac,-0.818618390417099,0.181149534578305
1875,rbv2_xgboost_41278_auc,41278,rbv2_xgboost,auc,-0.999865622401238,0.00320899069989233
1876,rbv2_xgboost_41278_logloss,41278,rbv2_xgboost,logloss,0.00264385223920934,0.025524972920457
1877,rbv2_xgboost_11_acc,11,rbv2_xgboost,acc,-0.870721509790421,0.0121811314218328
1878,rbv2_xgboost_11_bac,11,rbv2_xgboost,bac,-0.706648183250427,0.0170262878407744
1879,rbv2_xgboost_11_auc,11,rbv2_xgboost,auc,-0.936750737762451,0.00568639108471288
1880,rbv2_xgboost_11_logloss,11,rbv2_xgboost,logloss,0.340081466701627,0.0266808031756529
1881,rbv2_xgboost_54_acc,54,rbv2_xgboost,acc,-0.801333680403233,0.0166098798625727
1882,rbv2_xgboost_54_bac,54,rbv2_xgboost,bac,-0.761929644858837,0.0160491180129475
1883,rbv2_xgboost_54_auc,54,rbv2_xgboost,auc,-0.929898935461044,0.00422934653046992
1884,rbv2_xgboost_54_logloss,54,rbv2_xgboost,logloss,0.550226661372185,0.0358019111811046
1885,rbv2_xgboost_300_acc,300,rbv2_xgboost,acc,-0.999995653748512,0.000307272435949726
1886,rbv2_xgboost_300_bac,300,rbv2_xgboost,bac,-0.966956465280056,0.00484808869133069
1887,rbv2_xgboost_300_auc,300,rbv2_xgboost,auc,-0.999999131369591,6.12597827886382e-05
1888,rbv2_xgboost_300_logloss,300,rbv2_xgboost,logloss,0.000195976950747067,0.00470951668095789
1889,rbv2_xgboost_40984_acc,40984,rbv2_xgboost,acc,-0.985125180649757,0.00340281234003892
1890,rbv2_xgboost_40984_bac,40984,rbv2_xgboost,bac,-0.972375987529755,0.00408094081672461
1891,rbv2_xgboost_40984_auc,40984,rbv2_xgboost,auc,-0.994580275273323,0.000995162220359718
1892,rbv2_xgboost_40984_logloss,40984,rbv2_xgboost,logloss,0.109923707082868,0.0187665307853853
1893,rbv2_xgboost_31_acc,31,rbv2_xgboost,acc,-0.758677130126953,0.00739402661695604
1894,rbv2_xgboost_31_bac,31,rbv2_xgboost,bac,-0.65888673671484,0.0101128558595202
1895,rbv2_xgboost_31_auc,31,rbv2_xgboost,auc,-0.79089655315876,0.00966077875513234
1896,rbv2_xgboost_31_logloss,31,rbv2_xgboost,logloss,0.513100422972441,0.00908228575223976
1897,rbv2_xgboost_1067_acc,1067,rbv2_xgboost,acc,-0.885275376999378,0.00276870884628913
1898,rbv2_xgboost_1067_bac,1067,rbv2_xgboost,bac,-0.644934494817257,0.00712879700575845
1899,rbv2_xgboost_1067_auc,1067,rbv2_xgboost,auc,-0.849715832054615,0.00521228817500373
1900,rbv2_xgboost_1067_logloss,1067,rbv2_xgboost,logloss,0.310653913158178,0.00484741651391591
1901,rbv2_xgboost_1590_acc,1590,rbv2_xgboost,acc,-0.924364744627476,0.0422543498317148
1902,rbv2_xgboost_1590_bac,1590,rbv2_xgboost,bac,-0.827478605926037,0.0376394556403771
1903,rbv2_xgboost_1590_auc,1590,rbv2_xgboost,auc,-0.97412665926218,0.0266574274866055
1904,rbv2_xgboost_1590_logloss,1590,rbv2_xgboost,logloss,0.251602503043029,0.0683520791466037
1905,rbv2_xgboost_40983_acc,40983,rbv2_xgboost,acc,-0.987227092075348,0.00263834781697222
1906,rbv2_xgboost_40983_bac,40983,rbv2_xgboost,bac,-0.879757044005394,0.0202192476038328
1907,rbv2_xgboost_40983_auc,40983,rbv2_xgboost,auc,-0.978293687188625,0.00457773363230599
1908,rbv2_xgboost_40983_logloss,40983,rbv2_xgboost,logloss,0.0725533283002675,0.00970353941330469
1909,rbv2_xgboost_41163_acc,41163,rbv2_xgboost,acc,-0.999512784302235,0.00205509530881077
1910,rbv2_xgboost_41163_bac,41163,rbv2_xgboost,bac,-0.985870208621025,0.00716343040129018
1911,rbv2_xgboost_41163_auc,41163,rbv2_xgboost,auc,-0.999878712201119,0.000660541375612631
1912,rbv2_xgboost_41163_logloss,41163,rbv2_xgboost,logloss,0.0114434264727743,0.0265504125588119
1913,rbv2_xgboost_41165_acc,41165,rbv2_xgboost,acc,-1,0
1914,rbv2_xgboost_41165_bac,41165,rbv2_xgboost,bac,-0.852791590350866,0.112632338792411
1915,rbv2_xgboost_41165_auc,41165,rbv2_xgboost,auc,-1,0
1916,rbv2_xgboost_41165_logloss,41165,rbv2_xgboost,logloss,7.64520084958097e-05,0.00278761263988289
1917,rbv2_xgboost_182_acc,182,rbv2_xgboost,acc,-0.981127139997482,0.0287463759208363
1918,rbv2_xgboost_182_bac,182,rbv2_xgboost,bac,-0.889468479001522,0.0109519253608594
1919,rbv2_xgboost_182_auc,182,rbv2_xgboost,auc,-0.994838142585754,0.00862354494734483
1920,rbv2_xgboost_182_logloss,182,rbv2_xgboost,logloss,0.109133354170809,0.115757854536133
1921,rbv2_xgboost_1220_acc,1220,rbv2_xgboost,acc,-0.969017620372772,0.0414417558077337
1922,rbv2_xgboost_1220_bac,1220,rbv2_xgboost,bac,-0.631664335858822,0.0698387367032109
1923,rbv2_xgboost_1220_auc,1220,rbv2_xgboost,auc,-0.977907993006706,0.0411229469569522
1924,rbv2_xgboost_1220_logloss,1220,rbv2_xgboost,logloss,0.230163343022381,0.102636279642914
1925,rbv2_xgboost_41159_acc,41159,rbv2_xgboost,acc,-0.983201227843761,0.0329334510443092
1926,rbv2_xgboost_41159_bac,41159,rbv2_xgboost,bac,-0.905577646577358,0.0633690360735859
1927,rbv2_xgboost_41159_auc,41159,rbv2_xgboost,auc,-0.994822037625313,0.0127858071240438
1928,rbv2_xgboost_41159_logloss,41159,rbv2_xgboost,logloss,0.103886311000705,0.123906753230084
1929,rbv2_xgboost_41169_acc,41169,rbv2_xgboost,acc,-1,0
1930,rbv2_xgboost_41169_bac,41169,rbv2_xgboost,bac,-0.208125574508309,0.021824981552899
1931,rbv2_xgboost_41169_auc,41169,rbv2_xgboost,auc,-1,0
1932,rbv2_xgboost_41169_logloss,41169,rbv2_xgboost,logloss,-3.44859696355115e-11,0
1933,rbv2_xgboost_42_acc,42,rbv2_xgboost,acc,-0.887232494866848,0.0747484360498122
1934,rbv2_xgboost_42_bac,42,rbv2_xgboost,bac,-0.0230839587220107,0.0457561115290926
1935,rbv2_xgboost_42_auc,42,rbv2_xgboost,auc,-0.0581926632888161,0.212556228081914
1936,rbv2_xgboost_42_logloss,42,rbv2_xgboost,logloss,0.590735806960667,0.253200241107517
1937,rbv2_xgboost_188_acc,188,rbv2_xgboost,acc,-0.74151914576292,0.0176464765474211
1938,rbv2_xgboost_188_bac,188,rbv2_xgboost,bac,-0.681015994012356,0.0152330074578178
1939,rbv2_xgboost_188_auc,188,rbv2_xgboost,auc,-0.89955613348484,0.00470230520201728
1940,rbv2_xgboost_188_logloss,188,rbv2_xgboost,logloss,0.742372902178764,0.0325740106830205
1941,rbv2_xgboost_1457_acc,1457,rbv2_xgboost,acc,-1,0
1942,rbv2_xgboost_1457_bac,1457,rbv2_xgboost,bac,-0.779198414826393,0.0539103993325116
1943,rbv2_xgboost_1457_auc,1457,rbv2_xgboost,auc,-1,0
1944,rbv2_xgboost_1457_logloss,1457,rbv2_xgboost,logloss,6.49952633100535e-06,0.000352872824661774
1945,rbv2_xgboost_1480_acc,1480,rbv2_xgboost,acc,-0.756295388603211,0.00458396057233609
1946,rbv2_xgboost_1480_bac,1480,rbv2_xgboost,bac,-0.627590361487865,0.00681958285750721
1947,rbv2_xgboost_1480_auc,1480,rbv2_xgboost,auc,-0.768708662450314,0.00700769913155591
1948,rbv2_xgboost_1480_logloss,1480,rbv2_xgboost,logloss,0.525196856933832,0.00774990046601899
1949,rbv2_xgboost_6332_acc,6332,rbv2_xgboost,acc,-0.821349787318707,0.0162113653515487
1950,rbv2_xgboost_6332_bac,6332,rbv2_xgboost,bac,-0.784012212896347,0.0151743475811624
1951,rbv2_xgboost_6332_auc,6332,rbv2_xgboost,auc,-0.862647824215889,0.0152169382011425
1952,rbv2_xgboost_6332_logloss,6332,rbv2_xgboost,logloss,0.395711635863781,0.0238726426123882
1953,rbv2_xgboost_181_acc,181,rbv2_xgboost,acc,-0.747135398423672,0.101834080828078
1954,rbv2_xgboost_181_bac,181,rbv2_xgboost,bac,-0.110696922629327,0.0441506617259659
1955,rbv2_xgboost_181_auc,181,rbv2_xgboost,auc,-0.0529338101706817,0.135625458997748
1956,rbv2_xgboost_181_logloss,181,rbv2_xgboost,logloss,1.09973399858843,0.184986586402473
1957,rbv2_xgboost_1479_acc,1479,rbv2_xgboost,acc,-0.77371012929678,0.0142703055443438
1958,rbv2_xgboost_1479_bac,1479,rbv2_xgboost,bac,-0.740499333930016,0.013067866584428
1959,rbv2_xgboost_1479_auc,1479,rbv2_xgboost,auc,-0.798595132267475,0.0116683922494927
1960,rbv2_xgboost_1479_logloss,1479,rbv2_xgboost,logloss,0.546872209870815,0.0126519822077253
1961,rbv2_xgboost_40670_acc,40670,rbv2_xgboost,acc,-0.982362085318565,0.00301290189429296
1962,rbv2_xgboost_40670_bac,40670,rbv2_xgboost,bac,-0.963879919910431,0.00397798036646042
1963,rbv2_xgboost_40670_auc,40670,rbv2_xgboost,auc,-0.991391108036041,0.00114109314300518
1964,rbv2_xgboost_40670_logloss,40670,rbv2_xgboost,logloss,0.119642327772081,0.0158426809390214
1965,rbv2_xgboost_40536_acc,40536,rbv2_xgboost,acc,-0.891323322939873,0.00960173453353614
1966,rbv2_xgboost_40536_bac,40536,rbv2_xgboost,bac,-0.700303060770035,0.00808709679813857
1967,rbv2_xgboost_40536_auc,40536,rbv2_xgboost,auc,-0.870809643363953,0.00655675190628017
1968,rbv2_xgboost_40536_logloss,40536,rbv2_xgboost,logloss,0.295488032472134,0.0189173540945033
1969,rbv2_xgboost_41138_acc,41138,rbv2_xgboost,acc,-0.996274228811264,0.00690419082057737
1970,rbv2_xgboost_41138_bac,41138,rbv2_xgboost,bac,-0.952809463632107,0.0339993868427295
1971,rbv2_xgboost_41138_auc,41138,rbv2_xgboost,auc,-0.99815354501009,0.00435553045302219
1972,rbv2_xgboost_41138_logloss,41138,rbv2_xgboost,logloss,0.0172445123982829,0.023885895065525
1973,rbv2_xgboost_41166_acc,41166,rbv2_xgboost,acc,-1,0
1974,rbv2_xgboost_41166_bac,41166,rbv2_xgboost,bac,-0.631148865878582,0.0223157302442489
1975,rbv2_xgboost_41166_auc,41166,rbv2_xgboost,auc,-1,0
1976,rbv2_xgboost_41166_logloss,41166,rbv2_xgboost,logloss,6.69053120194292e-05,0.00435060828635239
1977,rbv2_xgboost_6_acc,6,rbv2_xgboost,acc,-0.999999991989136,5.66453643986416e-07
1978,rbv2_xgboost_6_bac,6,rbv2_xgboost,bac,-0.943585488426685,0.0142707358689592
1979,rbv2_xgboost_6_auc,6,rbv2_xgboost,auc,-0.999999994277954,4.04609745704583e-07
1980,rbv2_xgboost_6_logloss,6,rbv2_xgboost,logloss,0.000309914602947732,0.00819660024511211
1981,rbv2_xgboost_14_acc,14,rbv2_xgboost,acc,-0.866710846281052,0.019820508882063
1982,rbv2_xgboost_14_bac,14,rbv2_xgboost,bac,-0.844532375526428,0.0112405574558996
1983,rbv2_xgboost_14_auc,14,rbv2_xgboost,auc,-0.966229551231861,0.00966228098930575
1984,rbv2_xgboost_14_logloss,14,rbv2_xgboost,logloss,0.476588747096062,0.0387118118624184
1985,rbv2_xgboost_29_acc,29,rbv2_xgboost,acc,-0.905560956013203,0.00486873852386334
1986,rbv2_xgboost_29_bac,29,rbv2_xgboost,bac,-0.896808213162422,0.00506975726421785
1987,rbv2_xgboost_29_auc,29,rbv2_xgboost,auc,-0.950711261487007,0.00335378217258091
1988,rbv2_xgboost_29_logloss,29,rbv2_xgboost,logloss,0.294572967970371,0.0114521241254028
1989,rbv2_xgboost_458_acc,458,rbv2_xgboost,acc,-0.998503085315227,0.000436073609354821
1990,rbv2_xgboost_458_bac,458,rbv2_xgboost,bac,-0.992891417980194,0.00123502469616765
1991,rbv2_xgboost_458_auc,458,rbv2_xgboost,auc,-0.999384845685959,0.000172934839684381
1992,rbv2_xgboost_458_logloss,458,rbv2_xgboost,logloss,0.022104942513071,0.00450392387324531
1993,rbv2_xgboost_1056_acc,1056,rbv2_xgboost,acc,-0.993095143961907,0.00059213588510004
1994,rbv2_xgboost_1056_bac,1056,rbv2_xgboost,bac,-0.675642633450031,0.018406073818574
1995,rbv2_xgboost_1056_auc,1056,rbv2_xgboost,auc,-0.925977355670929,0.00658355441223919
1996,rbv2_xgboost_1056_logloss,1056,rbv2_xgboost,logloss,0.0478155131831765,0.00242725228081976
1997,rbv2_xgboost_1462_acc,1462,rbv2_xgboost,acc,-0.992923387444019,0.00239170795395586
1998,rbv2_xgboost_1462_bac,1462,rbv2_xgboost,bac,-0.986866807615757,0.003174218166018
1999,rbv2_xgboost_1462_auc,1462,rbv2_xgboost,auc,-0.996560684967041,0.000929992860902358
2000,rbv2_xgboost_1462_logloss,1462,rbv2_xgboost,logloss,0.0532894996616989,0.0139935752800047
2001,rbv2_xgboost_1494_acc,1494,rbv2_xgboost,acc,-0.900697677850723,0.00756010947457531
2002,rbv2_xgboost_1494_bac,1494,rbv2_xgboost,bac,-0.866583386170864,0.00852901649518996
2003,rbv2_xgboost_1494_auc,1494,rbv2_xgboost,auc,-0.944436833012104,0.00459122475514864
2004,rbv2_xgboost_1494_logloss,1494,rbv2_xgboost,logloss,0.299815085041523,0.0162336693941186
2005,rbv2_xgboost_40701_acc,40701,rbv2_xgboost,acc,-0.950056390082836,0.00792992459183117
2006,rbv2_xgboost_40701_bac,40701,rbv2_xgboost,bac,-0.836479511451721,0.0249759531950998
2007,rbv2_xgboost_40701_auc,40701,rbv2_xgboost,auc,-0.955016716718674,0.00903392069832924
2008,rbv2_xgboost_40701_logloss,40701,rbv2_xgboost,logloss,0.192215276516974,0.0184953825151823
2009,rbv2_xgboost_12_acc,12,rbv2_xgboost,acc,-0.983780317234993,0.003677886882683
2010,rbv2_xgboost_12_bac,12,rbv2_xgboost,bac,-0.971254294121265,0.00207008826539643
2011,rbv2_xgboost_12_auc,12,rbv2_xgboost,auc,-0.994262486934662,0.00128415586452595
2012,rbv2_xgboost_12_logloss,12,rbv2_xgboost,logloss,0.124009780126641,0.0139360060746372
2013,rbv2_xgboost_1493_acc,1493,rbv2_xgboost,acc,-0.999983967649937,0.000796819803095382
2014,rbv2_xgboost_1493_bac,1493,rbv2_xgboost,bac,-0.812291844528913,0.0411342316094158
2015,rbv2_xgboost_1493_auc,1493,rbv2_xgboost,auc,-0.999999752175808,1.60279335127135e-05
2016,rbv2_xgboost_1493_logloss,1493,rbv2_xgboost,logloss,0.00228951911989587,0.0401510339751427
2017,rbv2_xgboost_44_acc,44,rbv2_xgboost,acc,-0.96849503082037,0.00437581490253119
2018,rbv2_xgboost_44_bac,44,rbv2_xgboost,bac,-0.956404329442978,0.00445797836332828
2019,rbv2_xgboost_44_auc,44,rbv2_xgboost,auc,-0.984744252276421,0.00182579737705123
2020,rbv2_xgboost_44_logloss,44,rbv2_xgboost,logloss,0.14216423855722,0.0140129181518311
2021,rbv2_xgboost_307_acc,307,rbv2_xgboost,acc,-0.911925024938583,0.0276642505899712
2022,rbv2_xgboost_307_bac,307,rbv2_xgboost,bac,-0.893014794003964,0.0265587397666536
2023,rbv2_xgboost_307_auc,307,rbv2_xgboost,auc,-0.972764905846119,0.00663747195757313
2024,rbv2_xgboost_307_logloss,307,rbv2_xgboost,logloss,0.409485278442502,0.110548025210448
2025,rbv2_xgboost_334_acc,334,rbv2_xgboost,acc,-0.699642018151283,0.0390923748501463
2026,rbv2_xgboost_334_bac,334,rbv2_xgboost,bac,-0.597766648232937,0.074283815600525
2027,rbv2_xgboost_334_auc,334,rbv2_xgboost,auc,-0.679054139983654,0.0738762849319884
2028,rbv2_xgboost_334_logloss,334,rbv2_xgboost,logloss,0.565189052426815,0.0470229028620173
2029,rbv2_xgboost_40982_acc,40982,rbv2_xgboost,acc,-0.830735461699963,0.0153741023544305
2030,rbv2_xgboost_40982_bac,40982,rbv2_xgboost,bac,-0.776429657220841,0.0133216172103129
2031,rbv2_xgboost_40982_auc,40982,rbv2_xgboost,auc,-0.947610040688515,0.00690122828220333
2032,rbv2_xgboost_40982_logloss,40982,rbv2_xgboost,logloss,0.541176214557886,0.0335058862553451
2033,rbv2_xgboost_41142_acc,41142,rbv2_xgboost,acc,-0.777934697794914,0.0144953551779307
2034,rbv2_xgboost_41142_bac,41142,rbv2_xgboost,bac,-0.740595717597008,0.00437566603756733
2035,rbv2_xgboost_41142_auc,41142,rbv2_xgboost,auc,-0.825065517663956,0.00864830551134969
2036,rbv2_xgboost_41142_logloss,41142,rbv2_xgboost,logloss,0.489997899639607,0.0110653063378319
2037,rbv2_xgboost_38_acc,38,rbv2_xgboost,acc,-0.991382815420627,0.00111637806414046
2038,rbv2_xgboost_38_bac,38,rbv2_xgboost,bac,-0.928132517623901,0.00752468282132751
2039,rbv2_xgboost_38_auc,38,rbv2_xgboost,auc,-0.989282557880878,0.00128737711143951
2040,rbv2_xgboost_38_logloss,38,rbv2_xgboost,logloss,0.0678002401165664,0.00615516070752477
